Generation,Population,Orders,Trades,Positions,Fees (USDT),RealizedProfits (USDT),ROI,Price Interval for JMA etc.,Hard Exit Now,Soft Exit Now,dca_gap_modifier (0.5x - 1.5x),above_this_adx_means_trending (ex: 25),jma_percent_tp_offset (ex: 0.10),jma_period_length,tp_percent_offset,rsi RSI Length,rsi SMA Length,rsi Buy Level,rsi Sell Level
6,95,543,515,175,5.73094944,-5.1791494399998,-127.8924%,1,False,False,0.9,16,0.09,16,0.22,14,3,30,55
6,94,498,472,170,5.0880962,0.3181037999996,8.6084%,1,False,False,1.1,20,0.1,17,0.25,8,3,30,55
6,93,623,592,207,6.51995932,-2.011559320001,-51.5729%,1,False,False,1,22,0.08,18,0.25,6,3,30,55
6,92,357,347,122,3.73468016,1.8983198400004,50.4687%,1,False,False,0.9,16,0.15,17,0.23,8,3,30,55
6,91,359,340,111,3.81875692,-3.9451569200004,-93.2185%,1,False,False,0.9,18,0.14,19,0.27,18,3,30,55
6,90,484,460,171,4.84991088,-2.46471088,-70.4206%,1,False,False,1.2,20,0.11,17,0.24,6,3,30,55
6,89,389,370,136,3.8865434,-2.8697434,-81.6462%,1,False,False,1,18,0.14,17,0.23,6,3,30,55
6,88,298,274,94,2.97892704,-5.9509270399992,-153.3722%,1,False,False,1.2,22,0.15,15,0.27,16,3,30,55
6,87,452,430,148,4.74173276,-7.6541327599994,-193.548%,1,False,False,0.9,18,0.1,16,0.24,16,3,30,55
6,86,487,464,166,5.00994856,1.9852514400004,53.2819%,1,False,False,1.2,24,0.1,18,0.24,10,3,30,55
6,85,451,421,148,4.58068456,4.9793154400004,130.4759%,1,False,False,1.2,24,0.11,19,0.26,8,3,30,55
6,84,523,489,169,5.3962656,-4.3586656000006,-110.4527%,1,False,False,1.1,22,0.08,18,0.23,14,3,30,55
6,83,445,411,138,4.56767904,3.2041209600002,78.4986%,1,False,False,1,24,0.11,15,0.26,14,3,30,55
6,82,414,396,139,4.27833252,-0.1879325199986,-4.9571%,1,False,False,0.9,16,0.13,16,0.23,10,3,30,55
6,81,465,441,158,4.75378092,4.2884190800002,115.5407%,1,False,False,1.2,24,0.11,19,0.23,8,3,30,55
6,80,405,376,129,4.10826496,4.1551350399994,105.9877%,1,False,False,1,24,0.14,18,0.23,14,3,30,55
6,79,344,321,115,3.40906412,0.7793358800004,21.4262%,1,False,False,1,16,0.16,18,0.26,10,3,30,55
6,78,391,358,123,3.90043168,-1.24103168,-31.819%,1,False,False,1,18,0.14,18,0.26,14,3,30,55
6,77,308,291,97,3.20817252,-3.4313725200004,-84.6171%,1,False,False,0.9,18,0.16,17,0.25,18,3,30,55
6,76,336,322,107,3.56665464,-7.3424546399992,-179.2675%,1,False,False,0.9,16,0.14,16,0.23,18,3,30,55
6,75,421,395,136,4.32428212,6.4537178799998,164.7487%,1,False,False,1,24,0.13,19,0.26,8,3,30,55
6,74,517,487,169,5.36780928,2.5213907200002,64.2482%,1,False,False,1.2,24,0.08,19,0.26,8,3,30,55
6,73,516,489,162,5.53256812,-11.8109681200002,-279.6832%,1,False,False,0.9,16,0.08,18,0.23,16,3,30,55
6,72,362,341,122,3.63569276,5.3125072400004,145.1155%,1,False,False,1.2,24,0.15,19,0.23,8,3,30,55
6,71,481,452,155,5.01946836,-13.8496683599984,-346.2739%,1,False,False,1.1,16,0.08,15,0.23,16,3,30,55
6,70,341,328,110,3.60529928,4.078900720001,101.3162%,1,False,False,0.9,24,0.15,15,0.25,8,3,30,55
6,69,409,389,142,4.12076884,5.7666311600002,161.4108%,1,False,False,1.2,24,0.13,19,0.23,8,3,30,55
6,68,403,377,135,4.03693416,7.6834658400004,208.7854%,1,False,False,1.2,24,0.13,19,0.26,8,3,30,55
6,67,354,332,121,3.49979404,1.96640596,55.3916%,1,False,False,1.2,18,0.14,15,0.24,8,3,30,55
6,66,569,535,192,5.80359372,-2.1129937199994,-56.5276%,1,False,False,1.2,18,0.08,16,0.24,10,3,30,55
6,65,567,544,189,5.9932596,0.5563403999992,14.1802%,1,False,False,1.1,24,0.08,17,0.22,10,3,30,55
6,64,410,390,146,4.06609996,-2.4034999600002,-70.1288%,1,False,False,1.1,16,0.14,19,0.25,6,3,30,55
6,63,397,372,132,4.00072016,3.1764798399998,85.1812%,1,False,False,1.1,22,0.13,17,0.25,8,3,30,55
6,62,331,309,112,3.25713396,0.3198660400006,8.973%,1,False,False,1.2,16,0.16,18,0.25,12,3,30,55
6,61,419,397,137,4.34174056,6.45845944,165.4008%,1,False,False,1,24,0.13,19,0.25,8,3,30,55
6,60,393,363,130,3.8753292,0.1962707999996,5.3538%,1,False,False,1.1,16,0.13,16,0.26,10,3,30,55
6,59,391,369,136,3.87494848,-1.3517484800004,-38.5764%,1,False,False,1.1,18,0.14,18,0.27,6,3,30,55
6,58,438,415,150,4.4278756,2.997324399999,82.3788%,1,False,False,1.1,24,0.12,16,0.23,6,3,30,55
6,57,440,416,146,4.53308016,-7.776280159998,-203.0491%,1,False,False,1.1,20,0.1,15,0.24,16,3,30,55
6,56,440,407,138,4.51982088,-7.3086208799984,-180.8851%,1,False,False,1.1,22,0.09,16,0.27,16,3,30,55
6,55,301,287,100,3.08829248,-6.195292480001,-163.7302%,1,False,False,1,20,0.16,16,0.22,16,3,30,55
6,54,541,513,182,5.57229924,0.2091007599992,5.5243%,1,False,False,1.1,22,0.09,15,0.27,6,3,30,55
6,53,482,460,156,5.09378932,3.199010680001,79.3385%,1,False,False,0.9,24,0.11,15,0.22,12,3,30,55
6,52,445,424,153,4.52859876,-3.048198759999,-83.5298%,1,False,False,0.9,18,0.12,16,0.25,6,3,30,55
6,51,407,376,133,4.0521796,6.0042204000002,160.1116%,1,False,False,1.2,24,0.13,19,0.26,12,3,30,55
6,50,568,536,183,5.96184044,-1.3294404400002,-32.9859%,1,False,False,0.9,16,0.09,16,0.27,10,3,30,55
6,49,412,386,129,4.285039,1.884961,46.0714%,1,False,False,0.9,20,0.14,19,0.27,14,3,30,55
6,48,439,414,141,4.58899596,-7.8333959599994,-195.0744%,1,False,False,0.9,16,0.1,16,0.25,16,3,30,55
6,47,425,390,143,4.12779696,1.0858030400004,30.5535%,1,False,False,1.2,20,0.12,15,0.26,10,3,30,55
6,46,375,348,123,3.74248528,5.3959147199998,144.2859%,1,False,False,1.2,24,0.13,16,0.26,8,3,30,55
6,45,421,392,139,4.22081652,1.908983479999,51.0522%,1,False,False,1.1,22,0.13,18,0.23,14,3,30,55
6,44,313,293,111,2.9916338,-1.6126338000002,-48.8958%,1,False,False,1.1,18,0.16,16,0.23,6,3,30,55
6,43,466,447,155,4.9193838,-6.2725838,-160.074%,1,False,False,1,18,0.1,15,0.22,16,3,30,55
6,42,408,381,139,4.04316324,2.7510367600002,76.8624%,1,False,False,1.2,20,0.13,18,0.26,8,3,30,55
6,41,488,448,150,4.99959016,1.054209840001,25.6159%,1,False,False,1,24,0.09,17,0.26,14,3,30,55
6,40,543,510,171,5.71978504,-3.1327850399996,-75.7415%,1,False,False,1,20,0.08,18,0.24,14,3,30,55
6,39,437,409,146,4.39640812,2.6783918800014,72.1843%,1,False,False,1,20,0.12,15,0.25,8,3,30,55
6,38,386,366,123,4.03185004,3.1673499600012,78.5164%,1,False,False,0.9,24,0.14,17,0.23,14,3,30,55
6,37,408,388,141,4.12076124,6.4858387600002,180.2633%,1,False,False,1.2,24,0.13,19,0.24,8,3,30,55
6,36,452,424,150,4.5980108,4.5555892000004,120.5264%,1,False,False,1.2,24,0.11,19,0.25,8,3,30,55
6,35,368,345,122,3.69576972,0.167630279999,4.5021%,1,False,False,1.1,24,0.14,17,0.25,6,3,30,55
6,34,393,363,127,3.92538388,-2.1451838800006,-56.4195%,1,False,False,1.1,20,0.13,17,0.27,14,3,30,55
6,33,345,331,114,3.61065328,-4.566453280001,-117.3233%,1,False,False,1,24,0.15,18,0.22,16,3,30,55
6,32,369,340,123,3.59690512,-1.58130512,-44.0276%,1,False,False,1.2,18,0.14,17,0.23,14,3,30,55
6,31,499,461,154,5.14305856,0.9967414400004,24.1608%,1,False,False,1,24,0.09,16,0.27,12,3,30,55
6,30,377,350,128,3.69485284,2.33374716,65.8035%,1,False,False,1.2,18,0.13,16,0.26,8,3,30,55
6,29,454,420,140,4.708906,-6.628306,-159.6642%,1,False,False,1,20,0.09,19,0.25,18,3,30,55
6,28,541,514,181,5.62118828,3.6666117199998,95.506%,1,False,False,1.2,24,0.08,17,0.24,8,3,30,55
6,27,333,302,103,3.30110436,-9.1133043599992,-231.6997%,1,False,False,1.1,18,0.13,15,0.27,16,3,30,55
6,26,416,390,136,4.2380096,5.7307904,149.3052%,1,False,False,1.1,24,0.13,19,0.26,10,3,30,55
6,25,514,484,161,5.428288,-3.2896879999994,-78.9397%,1,False,False,0.9,22,0.09,18,0.25,12,3,30,55
6,24,499,475,161,5.28301288,-4.6380128799992,-114.4065%,1,False,False,0.9,18,0.1,19,0.23,14,3,30,55
6,23,408,388,141,4.12076124,6.4858387600002,180.2633%,1,False,False,1.2,24,0.13,19,0.24,8,3,30,55
6,22,406,379,135,4.07118304,5.6272169600006,151.5892%,1,False,False,1.2,24,0.13,19,0.26,10,3,30,55
6,21,476,448,159,4.85930004,0.4636999600002,12.2959%,1,False,False,1.1,18,0.1,15,0.26,8,3,30,55
6,20,389,362,127,3.9140124,2.9039875999992,76.6087%,1,False,False,1.1,22,0.13,16,0.27,8,3,30,55
6,19,530,516,184,5.58281868,-5.9432186800002,-158.4662%,1,False,False,0.9,16,0.1,15,0.24,6,3,30,55
6,18,391,367,124,4.0367486,-1.2755485999988,-31.8337%,1,False,False,0.9,18,0.13,15,0.26,10,3,30,55
6,17,421,395,136,4.32425508,6.9729449199998,178.0034%,1,False,False,1,24,0.13,19,0.27,8,3,30,55
6,16,392,357,120,3.96289304,-3.742093039999,-92.0518%,1,False,False,1.1,22,0.1,17,0.27,18,3,30,55
6,15,419,384,138,4.10737176,3.4582282400006,94.3937%,1,False,False,1.2,20,0.13,19,0.26,14,3,30,55
6,14,421,392,134,4.3245288,-5.0455287999998,-126.8307%,1,False,False,1,16,0.1,18,0.25,18,3,30,55
6,13,435,410,148,4.38680636,0.0989936399998,2.7105%,1,False,False,1.2,20,0.12,18,0.22,14,3,30,55
6,12,404,382,127,4.2434988,1.3187012000006,32.0466%,1,False,False,0.9,22,0.14,18,0.24,14,3,30,55
6,11,391,362,126,3.94601164,-6.124611639999,-158.8582%,1,False,False,1.1,24,0.12,18,0.24,16,3,30,55
6,10,376,359,121,3.94730192,0.0660980800012,1.6472%,1,False,False,0.9,22,0.14,16,0.22,14,3,30,55
6,9,568,538,178,6.07963124,-7.42683124,-175.7094%,1,False,False,0.9,18,0.08,18,0.25,12,3,30,55
6,8,369,343,125,3.61666692,0.8539330800004,24.0283%,1,False,False,1.2,18,0.15,18,0.23,12,3,30,55
6,7,359,338,113,3.74616724,-5.446167240001,-133.5803%,1,False,False,1,20,0.14,18,0.25,18,3,30,55
6,6,503,482,168,5.27586016,-3.756860159999,-96.8355%,1,False,False,0.9,16,0.11,17,0.22,12,3,30,55
6,5,403,376,133,4.05212312,5.6382768800002,150.3563%,1,False,False,1.2,24,0.13,19,0.25,12,3,30,55
6,4,635,607,204,6.83804276,-3.2580427600018,-78.4697%,1,False,False,0.9,18,0.08,15,0.22,10,3,30,55
6,3,386,360,124,3.91155264,1.1826473600006,30.4687%,1,False,False,1,24,0.13,15,0.27,6,3,30,55
6,2,460,435,155,4.6989098,1.2896902000004,34.4848%,1,False,False,1.2,24,0.11,17,0.23,10,3,30,55
6,1,414,390,132,4.29978076,-2.0885807599984,-52.0467%,1,False,False,0.9,16,0.13,17,0.26,12,3,30,55
5,100,323,309,107,3.353453,-3.7508530000006,-97.5343%,1,False,False,1.1,20,0.15,16,0.22,18,3,30,55
5,99,405,392,143,4.15557664,4.8160233600002,134.5989%,1,False,False,1.2,24,0.13,19,0.22,8,3,30,55
5,98,381,354,126,3.7944114,5.1493886,139.0901%,1,False,False,1.2,24,0.13,17,0.26,8,3,30,55
5,97,376,357,132,3.72867388,-3.7886738800008,-109.1492%,1,False,False,1,16,0.15,18,0.24,6,3,30,55
5,96,454,424,135,4.86092384,-7.9627238399996,-179.0834%,1,False,False,0.9,22,0.08,18,0.26,18,3,30,55
5,95,343,315,112,3.36019528,0.32620472,8.8647%,1,False,False,1.2,20,0.15,15,0.26,10,3,30,55
5,94,322,295,100,3.2338798,-3.5754798000006,-90.1528%,1,False,False,1,20,0.16,19,0.26,18,3,30,55
5,93,420,404,150,4.2463296,1.2956704000002,37.1679%,1,False,False,1.2,16,0.12,17,0.22,8,3,30,55
5,92,562,525,176,5.88991504,-4.6625150399998,-112.6238%,1,False,False,1,20,0.08,17,0.26,12,3,30,55
5,91,354,333,113,3.6579104,-6.0417104,-151.8232%,1,False,False,1,22,0.14,17,0.23,16,3,30,55
5,90,465,434,154,4.70052396,-7.0295239600006,-186.6695%,1,False,False,1.1,16,0.1,19,0.24,14,3,30,55
5,89,392,374,125,4.15108164,3.40971836,83.3965%,1,False,False,0.9,22,0.14,18,0.26,8,3,30,55
5,88,547,528,189,5.71761136,3.2895886399996,87.9519%,1,False,False,1.1,22,0.09,15,0.22,8,3,30,55
5,87,462,432,147,4.80669768,-6.1138976799994,-151.4712%,1,False,False,1.2,24,0.08,19,0.23,18,3,30,55
5,86,516,501,182,5.3716876,-3.2682875999996,-89.6185%,1,False,False,1,20,0.11,18,0.22,6,3,30,55
5,85,360,331,111,3.66205612,-8.2128561199998,-202.4754%,1,False,False,1,18,0.13,16,0.27,16,3,30,55
5,84,387,367,134,3.86942564,-0.4716256400012,-13.2788%,1,False,False,1.1,22,0.13,15,0.23,6,3,30,55
5,83,620,597,207,6.6067846,-6.636784600002,-167.9201%,1,False,False,0.9,18,0.08,15,0.25,6,3,30,55
5,82,332,313,111,3.3289008,2.3240992,63.1703%,1,False,False,1,24,0.16,17,0.27,6,3,30,55
5,81,379,354,126,3.79434236,4.84625764,130.9052%,1,False,False,1.2,24,0.13,17,0.25,8,3,30,55
5,80,411,386,136,4.17217736,7.8622226399998,208.1363%,1,False,False,1.1,24,0.13,19,0.26,8,3,30,55
5,79,487,458,160,5.00824324,-2.0204432399998,-52.2818%,1,False,False,1.1,18,0.1,15,0.26,10,3,30,55
5,78,396,370,135,3.93320964,-3.329409639999,-92.8555%,1,False,False,1.2,20,0.13,19,0.23,16,3,30,55
5,77,446,433,154,4.67168908,1.6459109199998,43.9978%,1,False,False,0.9,20,0.13,19,0.22,8,3,30,55
5,76,473,451,153,5.0204578,-3.2160577999998,-79.3612%,1,False,False,0.9,20,0.1,18,0.22,18,3,30,55
5,75,446,422,161,4.36018512,-3.71218512,-111.2701%,1,False,False,1.2,16,0.12,17,0.23,6,3,30,55
5,74,493,469,168,5.06346788,2.240532120001,60.2163%,1,False,False,1,18,0.11,19,0.24,8,3,30,55
5,73,376,354,121,3.86942352,-1.323623519999,-33.6536%,1,False,False,0.9,16,0.14,16,0.26,10,3,30,55
5,72,429,400,134,4.4716984,-9.905498399999,-240.651%,1,False,False,1,18,0.1,19,0.27,16,3,30,55
5,71,496,457,154,5.084037,-0.2820369999996,-6.9179%,1,False,False,1,22,0.09,16,0.26,14,3,30,55
5,70,335,312,112,3.3032896,1.6423104000002,45.4132%,1,False,False,1.1,18,0.16,17,0.25,12,3,30,55
5,69,336,314,113,3.32368248,0.6623175200002,18.362%,1,False,False,1.1,16,0.16,18,0.25,12,3,30,55
5,68,380,365,124,4.02235548,-3.6187554800002,-90.614%,1,False,False,1,22,0.13,17,0.22,18,3,30,55
5,67,303,284,100,3.04612596,-3.4375259599986,-92.1378%,1,False,False,1.2,20,0.16,17,0.25,16,3,30,55
5,66,479,446,159,4.82413132,-2.8467313199994,-76.0333%,1,False,False,1.2,20,0.1,17,0.27,12,3,30,55
5,65,483,459,147,5.26419492,-9.6581949200004,-218.1903%,1,False,False,0.9,24,0.08,17,0.24,16,3,30,55
5,64,414,377,131,4.10952196,2.62467804,67.9549%,1,False,False,1.2,24,0.12,18,0.27,14,3,30,55
5,63,476,454,155,5.03765436,-4.5308543599996,-112.869%,1,False,False,0.9,22,0.1,18,0.23,16,3,30,55
5,62,446,418,151,4.47557892,2.5826210800012,70.6945%,1,False,False,1.2,20,0.11,15,0.26,8,3,30,55
5,61,353,329,115,3.54832908,3.9926709199998,105.3756%,1,False,False,1.2,24,0.13,15,0.25,8,3,30,55
5,60,377,366,138,3.77972664,-4.6637266400014,-138.5316%,1,False,False,1.1,16,0.14,17,0.22,6,3,30,55
5,59,438,410,141,4.52334936,-6.8471493599992,-173.0258%,1,False,False,1,18,0.1,16,0.25,16,3,30,55
5,58,357,338,118,3.6511996,2.1430003999998,56.3827%,1,False,False,1,18,0.15,17,0.25,8,3,30,55
5,57,454,441,160,4.7004306,-3.4784306000008,-95.996%,1,False,False,0.9,20,0.13,19,0.22,6,3,30,55
5,56,469,434,151,4.74671732,-1.172317319998,-30.229%,1,False,False,1,16,0.12,19,0.26,10,3,30,55
5,55,487,458,160,5.00882564,-0.1990256400004,-5.1497%,1,False,False,1.1,22,0.1,17,0.26,10,3,30,55
5,54,317,293,103,3.15466036,-3.5392603599992,-94.2896%,1,False,False,1.2,22,0.15,16,0.23,16,3,30,55
5,53,381,354,126,3.7944114,5.1493886,139.0901%,1,False,False,1.2,24,0.13,17,0.26,8,3,30,55
5,52,522,493,171,5.433522,3.052878,77.7482%,1,False,False,1.2,24,0.08,18,0.26,8,3,30,55
5,51,404,383,141,4.03754848,-0.8103484799998,-22.9964%,1,False,False,1.2,16,0.13,18,0.24,12,3,30,55
5,50,426,401,145,4.28031632,4.50728368,123.9747%,1,False,False,1.1,20,0.13,19,0.26,8,3,30,55
5,49,576,546,187,6.06537108,-1.9249710800004,-47.9655%,1,False,False,0.9,16,0.09,16,0.26,10,3,30,55
5,48,399,377,135,4.03687768,7.3175223200004,198.8457%,1,False,False,1.2,24,0.13,19,0.25,8,3,30,55
5,47,421,394,135,4.34193768,-4.4271376799978,-111.665%,1,False,False,1.1,20,0.1,15,0.25,18,3,30,55
5,46,387,372,126,4.11446824,-5.2462682399994,-130.4481%,1,False,False,0.9,24,0.14,19,0.22,16,3,30,55
5,45,355,335,112,3.69623836,1.9233616400008,47.4253%,1,False,False,0.9,22,0.15,15,0.27,10,3,30,55
5,44,438,402,134,4.50847656,-7.4716765599984,-180.0386%,1,False,False,1.2,18,0.08,16,0.26,18,3,30,55
5,43,333,304,106,3.29047348,-7.3198734799994,-192.1988%,1,False,False,1.2,20,0.14,17,0.25,16,3,30,55
5,42,378,359,123,3.92085712,1.0421428800012,26.5779%,1,False,False,0.9,18,0.13,15,0.27,8,3,30,55
5,41,487,468,161,5.15164032,0.7509596800002,19.0002%,1,False,False,0.9,24,0.11,19,0.25,6,3,30,55
5,40,374,356,127,3.80143516,1.1485648400004,31.2165%,1,False,False,1,16,0.14,17,0.23,8,3,30,55
5,39,403,377,135,4.03693416,7.6834658400004,208.7854%,1,False,False,1.2,24,0.13,19,0.26,8,3,30,55
5,38,539,510,182,5.53989308,0.95870692,25.4846%,1,False,False,1.1,18,0.09,16,0.26,8,3,30,55
5,37,401,376,133,4.05330696,4.9834930400006,132.8436%,1,False,False,1.2,24,0.13,19,0.27,10,3,30,55
5,36,357,332,115,3.61180628,-7.043006280001,-182.4694%,1,False,False,1,20,0.15,19,0.24,16,3,30,55
5,35,403,377,135,4.036942,7.6442580000004,207.72%,1,False,False,1.2,24,0.13,19,0.26,8,3,30,55
5,34,355,329,115,3.54841504,4.3067849599998,113.6631%,1,False,False,1.2,24,0.13,15,0.26,8,3,30,55
5,33,524,503,178,5.47568956,-1.6828895599994,-44.263%,1,False,False,1,18,0.1,16,0.22,12,3,30,55
5,32,631,609,216,6.66094984,-6.4411498400012,-168.6656%,1,False,False,0.9,16,0.08,16,0.27,6,3,30,55
5,31,361,337,121,3.58338656,-0.1237865600002,-3.4038%,1,False,False,1.1,16,0.15,17,0.24,10,3,30,55
5,30,453,416,139,4.668896,-7.0412959999986,-169.8663%,1,False,False,1.2,24,0.08,16,0.27,16,3,30,55
5,29,382,353,127,3.75898524,-1.94758524,-53.5318%,1,False,False,1.2,18,0.13,17,0.25,14,3,30,55
5,28,495,455,162,4.93854904,-5.6465490399988,-150.0453%,1,False,False,1.2,16,0.09,17,0.25,14,3,30,55
5,27,400,373,127,4.09380216,5.0515978400006,127.302%,1,False,False,1,24,0.13,17,0.27,8,3,30,55
5,26,392,365,130,3.91770472,5.66029528,152.698%,1,False,False,1.2,24,0.13,18,0.26,8,3,30,55
5,25,473,443,149,4.95374328,-8.4579432799994,-205.9824%,1,False,False,1,20,0.09,16,0.26,16,3,30,55
5,24,544,514,184,5.59087672,-0.8832767200002,-23.5181%,1,False,False,1.2,18,0.08,19,0.27,8,3,30,55
5,23,537,510,172,5.6970424,-0.9748423999998,-23.8018%,1,False,False,0.9,22,0.09,17,0.23,14,3,30,55
5,22,373,348,123,3.74240564,5.0397943599998,134.7663%,1,False,False,1.2,24,0.13,16,0.25,8,3,30,55
5,21,299,281,100,2.98311072,3.9516892800006,108.2633%,1,False,False,1.2,24,0.16,15,0.23,8,3,30,55
5,20,412,386,140,4.09897516,4.0248248400002,111.6532%,1,False,False,1.2,24,0.13,19,0.26,6,3,30,55
5,19,406,383,133,4.18544684,-3.0794468400006,-79.4344%,1,False,False,1,16,0.12,19,0.23,18,3,30,55
5,18,375,348,123,3.74248528,5.3959147199998,144.2859%,1,False,False,1.2,24,0.13,16,0.26,8,3,30,55
5,17,351,328,115,3.5341642,6.9128358000006,183.2198%,1,False,False,1.2,24,0.15,19,0.26,8,3,30,55
5,16,439,402,138,4.44577256,-6.9125725599998,-173.9945%,1,False,False,1.2,24,0.09,19,0.26,16,3,30,55
5,15,335,315,113,3.3488992,1.7471008000006,48.0806%,1,False,False,1.2,16,0.15,17,0.25,8,3,30,55
5,14,408,387,134,4.20716796,-0.4783679599988,-12.3733%,1,False,False,0.9,16,0.13,16,0.23,14,3,30,55
5,13,603,569,210,6.07673708,-5.2033370799988,-145.3485%,1,False,False,1.2,16,0.08,15,0.27,6,3,30,55
5,12,608,575,196,6.41946032,-2.5364603199996,-62.5534%,1,False,False,1,20,0.08,18,0.24,10,3,30,55
5,11,370,340,119,3.69226904,-1.3258690399988,-34.7554%,1,False,False,1.2,24,0.13,19,0.27,16,3,30,55
5,10,409,378,135,4.05549708,4.2931029200004,116.117%,1,False,False,1.2,22,0.13,19,0.26,12,3,30,55
5,9,442,414,146,4.5054092,-2.5326091999986,-66.5546%,1,False,False,1.2,20,0.1,15,0.23,18,3,30,55
5,8,439,401,137,4.41218492,1.4648150799994,36.9013%,1,False,False,1.1,24,0.11,19,0.26,14,3,30,55
5,7,375,347,123,3.74464004,-0.6416400399986,-17.1399%,1,False,False,1.2,22,0.13,19,0.25,16,3,30,55
5,6,410,376,129,4.14030444,-6.9309044400006,-175.2906%,1,False,False,1.1,20,0.11,17,0.26,16,3,30,55
5,5,437,409,145,4.40729544,0.2913045599996,7.7776%,1,False,False,1,16,0.13,19,0.23,14,3,30,55
5,4,403,377,135,4.03693416,7.6834658400004,208.7854%,1,False,False,1.2,24,0.13,19,0.26,8,3,30,55
5,3,384,372,137,3.9039742,-3.5679742,-101.7945%,1,False,False,1,18,0.14,17,0.22,6,3,30,55
5,2,409,377,128,4.16645292,-3.1808529200002,-79.3218%,1,False,False,1,16,0.11,15,0.27,18,3,30,55
5,1,417,387,134,4.21901216,6.0777878399996,156.7333%,1,False,False,1.1,24,0.13,19,0.26,12,3,30,55
4,100,469,446,158,4.83833384,4.762466159999,126.0345%,1,False,False,1.1,24,0.11,18,0.23,8,3,30,55
4,99,449,425,146,4.68114776,-2.8785477600006,-72.7585%,1,False,False,1,20,0.1,15,0.24,18,3,30,55
4,98,363,337,115,3.69918808,-6.7709880800002,-171.1934%,1,False,False,1,16,0.14,19,0.27,16,3,30,55
